UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power [W],Disipation,Type_H,Type_L,Type_M,Machine failure,TWF,HDF,PWF,OSF
5002,M19861,303.6,312.7,2174,17.6,37,4006.82915829047,9.099999999999966,False,False,True,0,0,0,0,0
5003,L52182,303.7,312.8,1627,31.7,40,5401.01561807606,9.100000000000023,False,True,False,0,0,0,0,0
5004,L52183,303.7,312.8,1437,51.3,42,7719.74137988659,9.100000000000023,False,True,False,0,0,0,0,0
5005,L52184,303.7,312.8,1364,46.3,44,6613.387639022896,9.100000000000023,False,True,False,0,0,0,0,0
5006,M19865,303.7,312.9,1444,52.7,46,7969.047700899965,9.199999999999989,False,False,True,0,0,0,0,0
5007,M19866,303.7,312.8,1366,47.3,49,6766.131873840432,9.100000000000023,False,False,True,0,0,0,0,0
5008,L52187,303.8,312.9,1442,48.3,52,7293.584336427135,9.099999999999966,False,True,False,0,0,0,0,0
5009,H34422,303.7,312.8,1488,42.8,54,6669.224212452699,9.100000000000023,True,False,False,0,0,0,0,0
5010,L52189,303.7,312.8,1523,40.7,59,6491.169212822743,9.100000000000023,False,True,False,0,0,0,0,0
5011,L52190,303.7,312.8,1543,38.3,61,6188.61289633102,9.100000000000023,False,True,False,0,0,0,0,0
5012,M19871,303.7,312.8,1634,33.8,63,5783.588299454713,9.100000000000023,False,False,True,0,0,0,0,0
5013,M19872,303.8,312.9,1815,27.8,66,5283.844684072673,9.099999999999966,False,False,True,0,0,0,0,0
5014,M19873,303.8,312.9,1594,35.2,69,5875.6997960579665,9.099999999999966,False,False,True,0,0,0,0,0
5015,L52194,303.8,313.0,1452,38.6,72,5869.249059142596,9.199999999999989,False,True,False,0,0,0,0,0
5016,L52195,303.9,313.0,1759,28.4,74,5231.338198855676,9.100000000000023,False,True,False,0,0,0,0,0
5017,L52196,303.9,313.0,1408,47.5,76,7003.657222402844,9.100000000000023,False,True,False,0,0,0,0,0
5018,L52197,303.9,313.0,1483,45.0,78,6988.472857910494,9.100000000000023,False,True,False,0,0,0,0,0
5019,M19878,303.9,313.0,1620,36.6,80,6209.043720554867,9.100000000000023,False,False,True,0,0,0,0,0
5020,M19879,304.0,313.1,1466,39.5,83,6064.006859714138,9.100000000000023,False,False,True,0,0,0,0,0
5021,L52200,304.1,313.1,1556,36.3,86,5914.864984472718,9.0,False,True,False,0,0,0,0,0
5022,L52201,304.0,313.0,1350,61.1,88,8637.809001045136,9.0,False,True,False,0,0,0,0,0
5023,L52202,304.0,313.1,1404,47.1,90,6924.94985445491,9.100000000000023,False,True,False,0,0,0,0,0
5024,M19883,304.0,313.0,1575,34.5,92,5690.209693814512,9.0,False,False,True,0,0,0,0,0
5025,L52204,303.9,313.1,1639,29.0,95,4977.434680592548,9.200000000000045,False,True,False,0,0,0,0,0
5026,M19885,303.9,313.1,1473,42.8,97,6601.994129665878,9.200000000000045,False,False,True,0,0,0,0,0
5027,L52206,303.9,313.2,1481,40.0,100,6203.598293288644,9.300000000000011,False,True,False,0,0,0,0,0
5028,L52207,304.0,313.3,1294,54.6,102,7398.70202661625,9.300000000000011,False,True,False,0,0,0,0,0
5029,M19888,303.9,313.2,1630,29.3,104,5001.310784759831,9.300000000000011,False,False,True,0,0,0,0,0
5030,M19889,303.9,313.2,1624,39.8,107,6768.582316110233,9.300000000000011,False,False,True,0,0,0,0,0
5031,M19890,303.9,313.1,1437,48.3,110,7268.294515565736,9.200000000000045,False,False,True,0,0,0,0,0
5032,M19891,303.8,313.0,1514,45.0,113,7134.556916302419,9.199999999999989,False,False,True,0,0,0,0,0
5033,M19892,304.0,313.1,1694,31.4,116,5570.211326422894,9.100000000000023,False,False,True,0,0,0,0,0
5034,L52213,304.0,313.1,1564,50.9,119,8336.488377663827,9.100000000000023,False,True,False,0,0,0,0,0
5035,M19894,303.9,313.1,1514,41.1,121,6516.228650222877,9.200000000000045,False,False,True,0,0,0,0,0
5036,M19895,304.0,313.2,1500,40.6,124,6377.43308678728,9.199999999999989,False,False,True,0,0,0,0,0
5037,L52216,304.0,313.2,1615,37.8,127,6392.82689078987,9.199999999999989,False,True,False,0,0,0,0,0
5038,M19897,304.1,313.2,1586,41.1,129,6826.115349572975,9.099999999999966,False,False,True,0,0,0,0,0
5039,L52218,304.1,313.3,1732,28.5,132,5169.176552216646,9.199999999999989,False,True,False,0,0,0,0,0
5040,H34453,304.1,313.3,1689,32.5,134,5748.329157905923,9.199999999999989,True,False,False,0,0,0,0,0
5041,H34454,304.1,313.2,1586,34.6,139,5746.559394044402,9.099999999999966,True,False,False,0,0,0,0,0
5042,L52221,304.0,313.2,1314,47.1,144,6481.042812502671,9.199999999999989,False,True,False,0,0,0,0,0
5043,L52222,304.1,313.2,1569,35.8,146,5882.129589022313,9.099999999999966,False,True,False,0,0,0,0,0
5044,L52223,304.1,313.2,1468,39.4,148,6056.906860317024,9.099999999999966,False,True,False,0,0,0,0,0
5045,L52224,304.1,313.2,1412,47.5,150,7023.55397587558,9.099999999999966,False,True,False,0,0,0,0,0
5046,M19905,304.1,313.2,1510,46.9,152,7416.148337819184,9.099999999999966,False,False,True,0,0,0,0,0
5047,M19906,304.1,313.2,1410,42.4,155,6260.565840073738,9.099999999999966,False,False,True,0,0,0,0,0
5048,M19907,304.1,313.3,1680,29.3,158,5154.725226010132,9.199999999999989,False,False,True,0,0,0,0,0
5049,H34462,304.0,313.2,1271,68.6,161,9130.578280736207,9.199999999999989,True,False,False,1,0,0,1,0
5050,H34463,304.0,313.1,1472,45.5,166,7013.710318894332,9.100000000000023,True,False,False,0,0,0,0,0
5051,H34464,304.0,313.0,1701,30.4,171,5415.100425139654,9.0,True,False,False,0,0,0,0,0
5052,L52231,303.9,313.0,1480,39.9,176,6183.910979326149,9.100000000000023,False,True,False,0,0,0,0,0
5053,L52232,303.9,313.0,1433,48.4,178,7263.068999785266,9.100000000000023,False,True,False,0,0,0,0,0
5054,L52233,303.8,312.9,1514,34.3,180,5438.117827314955,9.099999999999966,False,True,False,0,0,0,0,0
5055,L52234,303.8,312.9,1619,35.7,182,6052.623822332632,9.099999999999966,False,True,False,0,0,0,0,0
5056,H34469,303.8,312.9,1378,45.6,184,6580.254308503037,9.099999999999966,True,False,False,0,0,0,0,0
5057,M19916,303.9,312.9,1430,53.5,189,8011.5848654295705,9.0,False,False,True,0,0,0,0,0
5058,L52237,303.8,312.9,1367,49.9,192,7143.280071903888,9.099999999999966,False,True,False,0,0,0,0,0
5059,L52238,303.9,312.9,1526,42.5,194,6791.599718285534,9.0,False,True,False,0,0,0,0,0
5060,L52239,303.9,312.8,1419,47.9,196,7117.812227458787,8.900000000000034,False,True,False,0,0,0,0,0
5061,L52240,304.0,312.8,1542,42.7,198,6895.104724245807,8.800000000000011,False,True,False,0,0,0,0,0
5062,L52241,304.0,312.9,1363,62.5,200,8920.814139256017,8.899999999999977,False,True,False,1,0,0,0,1
5063,L52242,304.0,312.9,1313,53.9,202,7411.090373646905,8.899999999999977,False,True,False,0,0,0,0,0
5064,H34477,304.0,312.9,1495,46.6,0,7295.511179921337,8.899999999999977,True,False,False,0,0,0,0,0
5065,L52244,304.0,313.0,1407,42.1,5,6203.0432785865105,9.0,False,True,False,0,0,0,0,0
5066,L52245,304.1,313.0,1566,37.2,7,6100.470278446804,8.899999999999977,False,True,False,0,0,0,0,0
5067,L52246,304.1,313.1,1550,30.9,9,5015.552671456104,9.0,False,True,False,0,0,0,0,0
5068,M19927,304.2,313.2,1396,50.5,11,7382.533296425775,9.0,False,False,True,0,0,0,0,0
5069,M19928,304.3,313.3,1540,39.0,14,6289.468492486766,9.0,False,False,True,0,0,0,0,0
5070,M19929,304.2,313.2,1380,48.7,17,7037.795862571855,9.0,False,False,True,0,0,0,0,0
5071,M19930,304.2,313.1,1608,31.1,20,5236.909289828041,8.900000000000034,False,False,True,0,0,0,0,0
5072,H34485,304.2,313.0,1442,40.9,23,6176.1407734962695,8.800000000000011,True,False,False,0,0,0,0,0
5073,L52252,304.1,313.0,1408,45.3,28,6679.277308944186,8.899999999999977,False,True,False,0,0,0,0,0
5074,M19933,304.0,313.0,1454,46.8,30,7125.886120578511,9.0,False,False,True,0,0,0,0,0
5075,L52254,304.1,313.1,1666,34.6,33,6036.42367621562,9.0,False,True,False,0,0,0,0,0
5076,L52255,304.1,313.2,1366,46.6,35,6665.998843995014,9.099999999999966,False,True,False,0,0,0,0,0
5077,L52256,304.2,313.2,1464,44.9,37,6883.606495133667,9.0,False,True,False,0,0,0,0,0
5078,L52257,304.3,313.3,1775,24.9,39,4628.351376901162,9.0,False,True,False,0,0,0,0,0
5079,M19938,304.3,313.4,1482,43.8,41,6797.5268564253065,9.099999999999966,False,False,True,0,0,0,0,0
5080,M19939,304.2,313.4,1411,54.8,44,8097.224681166428,9.199999999999989,False,False,True,0,0,0,0,0
5081,L52260,304.2,313.3,1410,51.6,47,7618.990503485966,9.100000000000023,False,True,False,0,0,0,0,0
5082,M19941,304.1,313.3,1494,39.0,49,6101.601251802096,9.199999999999989,False,False,True,0,0,0,0,0
5083,H34496,304.1,313.2,1590,43.4,52,7226.291421787242,9.099999999999966,True,False,False,0,0,0,0,0
5084,L52263,304.1,313.1,1327,54.1,57,7517.904523868959,9.0,False,True,False,0,0,0,0,0
5085,L52264,304.1,313.1,1969,20.8,59,4288.81851487669,9.0,False,True,False,0,0,0,0,0
5086,M19945,304.0,313.0,1377,56.0,61,8075.149756787205,9.0,False,False,True,0,0,0,0,0
5087,L52266,304.0,313.0,1541,45.9,64,7407.027247148262,9.0,False,True,False,0,0,0,0,0
5088,M19947,304.0,313.0,1685,28.2,66,4975.968604020873,9.0,False,False,True,0,0,0,0,0
5089,L52268,304.0,313.1,1465,41.0,69,6289.992091262364,9.100000000000023,False,True,False,0,0,0,0,0
5090,M19949,303.9,313.1,1483,47.2,71,7330.131530963897,9.200000000000045,False,False,True,0,0,0,0,0
5091,M19950,303.9,313.2,1570,40.7,74,6691.487632391139,9.300000000000011,False,False,True,0,0,0,0,0
5092,L52271,303.9,313.2,1345,48.2,77,6788.877004652423,9.300000000000011,False,True,False,0,0,0,0,0
5093,M19952,303.9,313.2,1608,40.6,79,6836.6082690359635,9.300000000000011,False,False,True,0,0,0,0,0
5094,M19953,304.0,313.3,1415,52.8,82,7823.82234450002,9.300000000000011,False,False,True,0,0,0,0,0
5095,M19954,304.1,313.5,1470,45.8,85,7050.3622331862125,9.399999999999977,False,False,True,0,0,0,0,0
5096,M19955,304.1,313.5,1428,39.9,88,5966.638431403878,9.399999999999977,False,False,True,0,0,0,0,0
5097,H34510,304.2,313.5,1627,32.2,91,5486.205138865904,9.300000000000011,True,False,False,0,0,0,0,0
5098,L52277,304.2,313.4,1457,49.4,96,7537.288150541607,9.199999999999989,False,True,False,0,0,0,0,0
5099,L52278,304.2,313.4,1475,40.2,98,6209.357879820227,9.199999999999989,False,True,False,0,0,0,0,0
5100,L52279,304.2,313.5,1438,50.1,100,7544.409093889744,9.300000000000011,False,True,False,0,0,0,0,0
5101,M19960,304.2,313.5,1437,47.2,102,7102.763998648091,9.300000000000011,False,False,True,0,0,0,0,0
5102,M19961,304.1,313.4,1518,42.4,105,6740.098542717685,9.299999999999955,False,False,True,0,0,0,0,0
5103,M19962,304.1,313.5,1587,33.6,108,5583.992446196642,9.399999999999977,False,False,True,0,0,0,0,0
5104,L52283,304.1,313.4,1399,43.7,111,6402.178364922055,9.299999999999955,False,True,False,0,0,0,0,0
5105,L52284,304.1,313.5,1469,44.6,113,6860.966084076797,9.399999999999977,False,True,False,0,0,0,0,0
5106,L52285,304.1,313.4,1374,56.6,115,8143.887804047748,9.299999999999955,False,True,False,0,0,0,0,0
5107,L52286,304.0,313.3,1519,36.7,117,5837.84360458221,9.300000000000011,False,True,False,0,0,0,0,0
5108,L52287,303.9,313.2,1540,44.4,119,7160.317976061856,9.300000000000011,False,True,False,0,0,0,0,0
5109,L52288,303.9,313.3,1394,51.6,121,7532.533873659176,9.400000000000034,False,True,False,0,0,0,0,0
5110,M19969,304.0,313.4,1389,45.8,123,6661.872885643299,9.399999999999977,False,False,True,0,0,0,0,0
5111,M19970,304.0,313.5,1732,26.2,126,4752.014935721969,9.5,False,False,True,0,0,0,0,0
5112,L52291,304.1,313.6,1556,37.4,129,6094.103317335528,9.5,False,True,False,0,0,0,0,0
5113,M19972,304.1,313.6,1441,43.7,131,6594.381003468679,9.5,False,False,True,0,0,0,0,0
5114,L52293,304.1,313.6,1382,46.7,134,6758.55016356977,9.5,False,True,False,0,0,0,0,0
5115,M19974,304.2,313.8,1481,44.9,136,6963.5390842165025,9.600000000000023,False,False,True,0,0,0,0,0
5116,M19975,304.2,313.7,2113,18.4,139,4071.4203032482756,9.5,False,False,True,0,0,0,0,0
5117,L52296,304.2,313.8,1401,53.9,142,7907.797116130475,9.600000000000023,False,True,False,0,0,0,0,0
5118,L52297,304.1,313.6,1611,31.4,144,5297.2907006300375,9.5,False,True,False,0,0,0,0,0
5119,M19978,304.2,313.6,1512,33.4,146,5288.431409346914,9.400000000000034,False,False,True,0,0,0,0,0
5120,L52299,304.2,313.6,1411,46.0,149,6796.940425796637,9.400000000000034,False,True,False,0,0,0,0,0
5121,M19980,304.2,313.6,1424,43.7,151,6516.5846973902835,9.400000000000034,False,False,True,0,0,0,0,0
5122,L52301,304.2,313.6,1469,40.0,154,6153.332810831208,9.400000000000034,False,True,False,0,0,0,0,0
5123,H34536,304.2,313.5,1684,29.8,156,5255.17241512091,9.300000000000011,True,False,False,0,0,0,0,0
5124,M19983,304.2,313.5,1532,41.3,161,6625.786458029064,9.300000000000011,False,False,True,0,0,0,0,0
5125,M19984,304.2,313.5,1557,37.3,164,6081.714970304873,9.300000000000011,False,False,True,0,0,0,0,0
5126,M19985,304.3,313.5,1416,48.1,167,7132.420633297978,9.199999999999989,False,False,True,0,0,0,0,0
5127,L52306,304.3,313.5,1802,25.4,170,4793.106967630923,9.199999999999989,False,True,False,0,0,0,0,0
5128,M19987,304.3,313.5,2245,15.1,172,3549.947338678906,9.199999999999989,False,False,True,0,0,0,0,0
5129,L52308,304.2,313.4,1434,42.5,175,6382.145475767665,9.199999999999989,False,True,False,0,0,0,0,0
5130,M19989,304.1,313.3,1725,28.3,177,5112.1566455539905,9.199999999999989,False,False,True,0,0,0,0,0
5131,L52310,304.2,313.3,1668,35.7,180,6235.810089963453,9.100000000000023,False,True,False,0,0,0,0,0
5132,L52311,304.1,313.3,1452,43.9,182,6675.130406641449,9.199999999999989,False,True,False,0,0,0,0,0
5133,L52312,304.1,313.3,1415,50.0,184,7408.922674715929,9.199999999999989,False,True,False,0,0,0,0,0
5134,L52313,304.1,313.2,1824,25.8,186,4928.027900127093,9.099999999999966,False,True,False,0,0,0,0,0
5135,L52314,304.1,313.3,1438,45.5,188,6851.708857724219,9.199999999999989,False,True,False,0,0,0,0,0
5136,L52315,304.1,313.3,1883,24.5,190,4831.088822812824,9.199999999999989,False,True,False,0,0,0,0,0
5137,L52316,304.2,313.4,1735,28.9,192,5250.805601332419,9.199999999999989,False,True,False,0,0,0,0,0
5138,L52317,304.3,313.5,1464,36.7,194,5626.466778873176,9.199999999999989,False,True,False,0,0,0,0,0
5139,M19998,304.3,313.6,1489,40.3,196,6283.886929538887,9.300000000000011,False,False,True,0,0,0,0,0
5140,M19999,304.4,313.6,1510,38.9,199,6151.133695973695,9.200000000000045,False,False,True,0,0,0,0,0
5141,M20000,304.3,313.6,1585,32.1,202,5327.98406085561,9.300000000000011,False,False,True,0,0,0,0,0
5142,L52321,304.4,313.7,1509,35.0,205,5530.77386664483,9.300000000000011,False,True,False,1,1,0,0,0
5143,L52322,304.4,313.6,1568,39.1,0,6420.242522680197,9.200000000000045,False,True,False,0,0,0,0,0
5144,M20003,304.3,313.5,1525,42.0,2,6707.300315414207,9.199999999999989,False,False,True,0,0,0,0,0
5145,L52324,304.4,313.7,1607,33.5,5,5637.535656989324,9.300000000000011,False,True,False,0,0,0,0,0
5146,L52325,304.5,313.7,1670,32.9,7,5753.617505539466,9.199999999999989,False,True,False,0,0,0,0,0
5147,L52326,304.4,313.6,1585,38.9,9,6456.653581535302,9.200000000000045,False,True,False,0,0,0,0,0
5148,L52327,304.4,313.6,1569,38.4,11,6309.323358057453,9.200000000000045,False,True,False,0,0,0,0,0
5149,L52328,304.4,313.6,1507,43.1,13,6801.726118605606,9.200000000000045,False,True,False,0,0,0,0,0
5150,L52329,304.3,313.5,1452,41.5,15,6310.203004000458,9.199999999999989,False,True,False,0,0,0,0,0
5151,L52330,304.3,313.5,1590,29.8,17,4961.83143707972,9.199999999999989,False,True,False,0,0,0,0,0
5152,L52331,304.3,313.6,1409,56.0,19,8262.807557961634,9.300000000000011,False,True,False,0,0,0,0,0
5153,L52332,304.3,313.5,2643,12.7,21,3515.033772322012,9.199999999999989,False,True,False,0,0,0,0,0
5154,L52333,304.2,313.4,1644,31.7,23,5457.449094110044,9.199999999999989,False,True,False,0,0,0,0,0
5155,L52334,304.2,313.4,1568,37.6,25,6173.941658638757,9.199999999999989,False,True,False,0,0,0,0,0
5156,H34569,304.2,313.3,1625,37.3,27,6347.326157190377,9.100000000000023,True,False,False,0,0,0,0,0
5157,L52336,304.2,313.4,1482,41.4,32,6425.059631415701,9.199999999999989,False,True,False,0,0,0,0,0
5158,H34571,304.1,313.3,1397,49.6,34,7256.157495947369,9.199999999999989,True,False,False,0,0,0,0,0
5159,L52338,304.1,313.3,1459,50.3,39,7685.141972795055,9.199999999999989,False,True,False,0,0,0,0,0
5160,L52339,304.2,313.4,1490,44.0,41,6865.427145644895,9.199999999999989,False,True,False,0,0,0,0,0
5161,L52340,304.1,313.2,1434,50.1,43,7523.4232549637645,9.099999999999966,False,True,False,0,0,0,0,0
5162,M20021,304.1,313.2,2028,18.9,45,4013.8244379324624,9.099999999999966,False,False,True,0,0,0,0,0
5163,L52342,304.2,313.3,1464,45.9,48,7036.916216628849,9.100000000000023,False,True,False,0,0,0,0,0
5164,M20023,304.2,313.4,1713,23.5,50,4215.546102219464,9.199999999999989,False,False,True,0,0,0,0,0
5165,M20024,304.3,313.4,1624,32.1,53,5459.0827222899115,9.099999999999966,False,False,True,0,0,0,0,0
5166,L52345,304.2,313.4,1421,43.4,56,6458.213905886585,9.199999999999989,False,True,False,0,0,0,0,0
5167,H34580,304.2,313.5,1546,41.4,58,6702.525094580752,9.300000000000011,True,False,False,0,0,0,0,0
5168,L52347,304.2,313.4,1639,32.7,63,5612.486691564702,9.199999999999989,False,True,False,0,0,0,0,0
5169,H34582,304.1,313.4,1696,29.6,65,5257.0992586151115,9.299999999999955,True,False,False,0,0,0,0,0
5170,L52349,304.1,313.3,1470,39.9,70,6142.127797033404,9.199999999999989,False,True,False,0,0,0,0,0
5171,M20030,304.1,313.3,1480,38.4,72,5951.433122960504,9.199999999999989,False,False,True,0,0,0,0,0
5172,M20031,304.2,313.4,1329,54.5,75,7584.904223194518,9.199999999999989,False,False,True,0,0,0,0,0
5173,L52352,304.2,313.4,1740,28.2,78,5138.388944211465,9.199999999999989,False,True,False,0,0,0,0,0
5174,M20033,304.2,313.5,1739,28.1,80,5117.225081701782,9.300000000000011,False,False,True,0,0,0,0,0
5175,M20034,304.2,313.5,1390,47.8,83,6957.789969660434,9.300000000000011,False,False,True,0,0,0,0,0
5176,L52355,304.2,313.4,1740,23.7,86,4318.433261624529,9.199999999999989,False,True,False,0,0,0,0,0
5177,M20036,304.0,313.3,1844,27.1,88,5233.097490741686,9.300000000000011,False,False,True,0,0,0,0,0
5178,H34591,304.0,313.1,1388,53.2,91,7732.67426964387,9.100000000000023,True,False,False,0,0,0,0,0
5179,H34592,304.0,313.2,1517,43.1,96,6846.860333062179,9.199999999999989,True,False,False,0,0,0,0,0
5180,M20039,304.0,313.1,1450,42.8,101,6498.908002726085,9.100000000000023,False,False,True,0,0,0,0,0
5181,L52360,304.0,313.2,1584,38.7,104,6419.40476463924,9.199999999999989,False,True,False,0,0,0,0,0
5182,L52361,304.0,313.1,1720,28.7,106,5169.385991726885,9.100000000000023,False,True,False,0,0,0,0,0
5183,L52362,303.9,313.1,1586,31.9,108,5298.128458670994,9.200000000000045,False,True,False,0,0,0,0,0
5184,M20043,303.9,313.0,1901,22.5,110,4479.125725855648,9.100000000000023,False,False,True,0,0,0,0,0
5185,L52364,304.0,313.0,1397,42.4,113,6202.844311051783,9.0,False,True,False,0,0,0,0,0
5186,L52365,304.0,313.0,2012,21.1,115,4445.68870804594,9.0,False,True,False,0,0,0,0,0
5187,L52366,304.0,313.0,2354,15.0,117,3697.6545532751866,9.0,False,True,False,0,0,0,0,0
5188,L52367,304.0,313.1,1648,35.7,119,6161.040184808015,9.100000000000023,False,True,False,0,0,0,0,0
5189,L52368,304.0,313.2,1632,30.6,121,5229.620794871714,9.199999999999989,False,True,False,0,0,0,0,0
5190,M20049,304.1,313.2,1427,46.9,123,7008.505747064886,9.099999999999966,False,False,True,0,0,0,0,0
5191,L52370,304.1,313.2,1452,48.0,126,7298.548052819808,9.099999999999966,False,True,False,0,0,0,0,0
5192,L52371,304.0,313.2,1416,46.0,128,6821.025969474158,9.199999999999989,False,True,False,0,0,0,0,0
5193,L52372,303.9,313.1,1310,62.9,130,8628.803102104845,9.200000000000045,False,True,False,0,0,0,0,0
5194,H34607,304.0,313.1,1408,39.8,132,5868.327525297541,9.100000000000023,True,False,False,0,0,0,0,0
5195,M20054,303.9,313.1,1668,34.4,137,6008.735772961982,9.200000000000045,False,False,True,0,0,0,0,0
5196,L52375,303.9,313.0,1551,36.8,140,5977.0685190137965,9.100000000000023,False,True,False,0,0,0,0,0
5197,H34610,303.9,313.0,1517,36.0,142,5718.9552665948595,9.100000000000023,True,False,False,0,0,0,0,0
5198,H34611,303.8,312.9,1570,35.8,147,5885.878556255596,9.099999999999966,True,False,False,0,0,0,0,0
5199,L52378,303.8,312.8,1428,53.3,152,7970.471889569591,9.0,False,True,False,0,0,0,0,0
5200,L52379,303.8,312.8,1503,40.0,154,6295.751677793945,9.0,False,True,False,0,0,0,0,0
5201,L52380,303.8,312.8,1416,58.7,156,8704.222269742024,9.0,False,True,False,0,0,0,0,0
5202,M20061,303.7,312.7,1396,47.3,158,6914.72920635523,9.0,False,False,True,0,0,0,0,0
5203,L52382,303.7,312.7,1335,51.1,161,7143.824614630509,9.0,False,True,False,0,0,0,0,0
5204,M20063,303.7,312.6,1671,30.5,163,5337.094679551019,8.900000000000034,False,False,True,0,0,0,0,0
5205,L52384,303.7,312.7,1989,22.4,166,4665.642081699273,9.0,False,True,False,0,0,0,0,0
5206,L52385,303.7,312.7,1468,43.3,168,6656.4484023281,9.0,False,True,False,0,0,0,0,0
5207,H34620,303.7,312.6,1711,27.6,170,4945.243827868766,8.900000000000034,True,False,False,0,0,0,0,0
5208,M20067,303.8,312.7,1488,41.3,175,6435.489719025619,8.899999999999977,False,False,True,0,0,0,0,0
5209,L52388,303.8,312.7,1664,29.3,178,5105.632604810035,8.899999999999977,False,True,False,0,0,0,0,0
5210,M20069,303.8,312.7,1507,38.5,180,6075.7878321651,8.899999999999977,False,False,True,0,0,0,0,0
5211,L52390,303.7,312.6,1466,42.5,183,6524.564342730401,8.900000000000034,False,True,False,0,0,0,0,0
