UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_H,Type_L,Type_M
9781,298.8,309.8,1477,46.7,59,False,False,True
2983,300.5,309.5,1795,27.7,117,False,True,False
9425,298.0,308.5,1585,33.0,24,False,False,True
8703,297.2,308.6,1774,23.0,30,False,True,False
7545,300.2,311.4,1425,44.2,84,False,True,False
7070,300.8,310.7,1525,39.4,175,False,True,False
5503,302.6,312.1,1439,52.3,35,False,True,False
6628,301.7,310.6,1876,22.1,99,False,False,True
6385,300.1,309.6,1463,45.1,113,True,False,False
2868,300.7,309.6,1390,48.5,7,True,False,False
7876,300.7,312.3,1898,24.0,60,False,True,False
321,297.8,308.4,1550,38.2,185,True,False,False
3615,301.8,311.0,1606,33.3,4,False,True,False
6035,300.6,310.8,1389,48.1,88,False,False,True
1073,297.0,307.9,1414,46.2,165,False,False,True
711,297.5,308.7,1697,28.1,107,False,False,True
8627,297.4,308.2,1402,49.7,41,False,True,False
7077,300.7,310.5,1960,21.0,194,False,True,False
4636,303.0,311.2,1614,35.7,207,False,False,True
3443,301.4,310.5,1495,52.5,201,False,False,True
7433,300.1,311.4,1484,43.1,13,False,True,False
4441,302.5,310.3,1446,44.0,146,False,True,False
482,297.3,309.0,1556,39.5,168,False,False,True
2197,299.7,308.9,1551,35.4,82,False,False,True
6725,301.3,310.6,1560,36.8,113,False,True,False
4373,301.9,309.6,1439,41.7,201,False,False,True
3997,302.3,311.3,1625,33.1,137,False,False,True
4481,302.7,310.4,1305,55.2,20,True,False,False
7905,300.8,312.4,1811,25.1,136,False,False,True
9263,298.3,309.1,1404,47.0,15,False,False,True
9220,297.7,308.8,1350,57.0,105,False,False,True
8103,300.3,311.8,1413,46.0,182,False,True,False
5336,303.3,312.4,1505,38.9,68,False,False,True
1935,298.1,307.9,1698,33.3,40,False,True,False
9214,298.0,309.0,1679,32.4,90,False,True,False
7719,300.6,311.7,1427,44.6,87,True,False,False
4276,302.4,310.5,1500,36.7,164,False,False,True
175,298.2,308.1,1306,58.3,35,False,True,False
9550,299.6,311.1,1649,33.8,133,False,False,True
514,297.4,309.2,1428,38.8,26,False,True,False
3893,302.3,311.1,1338,53.3,63,False,False,True
4984,303.8,313.1,1869,25.8,211,False,True,False
5293,303.9,313.3,1567,35.0,168,False,False,True
7069,300.8,310.7,1461,42.8,173,False,True,False
8380,298.8,309.9,1629,31.9,49,False,True,False
6375,300.0,309.5,1506,38.8,87,False,True,False
7837,300.1,311.4,1604,35.0,191,False,True,False
6777,301.3,310.6,1451,47.5,42,False,True,False
4293,301.8,310.1,2372,13.9,205,False,False,True
2456,299.0,308.6,1946,22.3,102,False,True,False
1401,298.9,310.1,1366,62.7,161,True,False,False
9228,298.0,309.1,1473,44.3,124,False,True,False
7266,300.4,310.6,1384,48.7,24,False,True,False
6232,301.3,311.0,1495,40.8,148,False,False,True
502,297.6,309.3,1464,46.2,218,False,False,True
4907,303.6,312.4,1436,45.6,9,True,False,False
6543,301.4,310.8,1543,36.9,97,False,True,False
7796,300.1,311.6,1674,29.6,85,True,False,False
5397,302.8,312.4,1523,39.7,239,False,True,False
6703,301.6,310.8,1664,32.0,58,False,False,True
9598,298.9,310.1,1510,38.0,52,False,True,False
1491,298.2,309.0,1341,43.8,171,False,True,False
9195,297.9,308.9,1393,40.6,45,False,True,False
9463,298.5,309.3,1570,40.1,131,False,True,False
3435,301.5,310.5,1412,44.1,184,False,False,True
1303,298.6,309.8,1505,45.7,144,False,True,False
8407,298.4,309.5,1344,45.3,122,False,False,True
8957,297.4,308.1,1348,57.4,66,False,True,False
8474,298.6,309.8,1430,43.1,80,False,False,True
5582,302.5,312.1,1454,47.6,37,False,False,True
7605,300.4,311.3,1639,34.6,24,False,True,False
9947,298.3,307.9,1502,42.0,103,False,True,False
4664,303.3,311.3,1389,53.9,39,False,True,False
2571,299.6,309.2,1713,26.5,167,False,True,False
2187,299.7,309.4,1445,42.9,55,False,True,False
8982,297.0,307.7,1502,39.4,126,False,True,False
2516,298.8,308.5,1490,35.0,29,False,True,False
5480,302.7,312.1,1564,32.1,188,False,False,True
9710,299.0,310.0,1486,34.6,91,False,False,True
6608,301.5,310.5,1556,39.1,48,False,True,False
2312,299.1,308.6,1491,38.5,166,False,False,True
7915,300.7,312.1,1490,43.1,159,True,False,False
1159,297.0,307.9,1436,47.7,191,False,True,False
9898,298.8,309.3,1357,47.1,176,False,True,False
8597,297.5,308.2,1327,56.5,189,False,True,False
47,298.7,309.0,1843,25.8,130,False,False,True
4208,302.3,310.9,1710,30.4,218,False,False,True
5410,302.7,312.4,1433,44.2,17,False,True,False
7901,300.8,312.4,1825,23.8,127,False,True,False
3686,301.9,311.1,1380,51.6,184,False,False,True
6467,300.4,309.7,1740,31.1,113,False,True,False
1869,298.3,308.0,1361,56.9,81,False,True,False
7039,300.7,310.6,1654,34.2,89,False,True,False
2128,299.3,309.0,1425,40.6,123,True,False,False
4914,303.5,312.3,1593,35.2,29,False,False,True
2980,300.5,309.5,1542,38.5,108,False,True,False
1957,297.9,307.7,1364,46.8,89,False,False,True
799,296.9,307.8,1828,24.6,91,False,False,True
7821,299.8,311.2,1706,29.2,148,False,False,True
513,297.5,309.2,1426,44.8,24,False,True,False
1877,298.3,308.0,1242,62.0,98,False,True,False
1961,297.8,307.6,1446,51.4,105,False,True,False
8192,299.6,310.9,1630,29.8,206,False,False,True
4762,303.7,311.9,1332,52.7,66,True,False,False
3024,300.4,309.5,1711,29.2,215,False,True,False
4187,302.2,310.6,1570,34.6,163,False,False,True
6988,300.7,311.1,2437,13.8,163,False,True,False
8951,297.4,308.2,1419,50.0,52,False,True,False
6970,300.8,311.1,1583,32.1,116,False,False,True
8109,300.3,311.8,1607,33.7,199,False,False,True
9359,298.2,308.7,1407,45.1,49,False,True,False
5065,304.0,313.0,1407,42.1,5,False,True,False
8213,299.2,310.5,1329,48.9,30,True,False,False
3432,301.6,310.7,1429,43.6,176,False,True,False
4959,303.8,312.5,1523,47.0,152,False,True,False
6954,300.8,311.3,1462,41.4,75,False,True,False
4919,303.3,312.2,1457,40.7,48,False,True,False
9146,297.6,308.5,1574,37.1,121,False,True,False
3842,302.4,311.1,1565,42.8,163,False,True,False
228,298.3,308.5,1539,36.1,168,False,True,False
692,297.7,309.1,1563,39.3,56,False,True,False
4111,302.0,310.6,1361,46.7,182,False,True,False
8404,298.5,309.6,1462,45.1,115,False,True,False
7982,301.0,312.3,1445,36.4,105,False,True,False
1099,296.9,307.4,1521,37.9,27,False,False,True
701,297.6,308.8,1683,31.6,79,False,False,True
1407,298.9,310.1,1442,48.0,181,False,True,False
8412,298.6,309.8,1496,37.7,134,False,True,False
5850,301.4,311.2,1434,47.6,52,False,False,True
5650,302.5,311.9,1414,51.6,205,False,False,True
6611,301.5,310.4,1543,34.0,55,False,True,False
4957,303.8,312.5,2344,15.2,146,False,False,True
6417,300.4,310.1,1484,38.0,198,True,False,False
5431,302.8,312.5,1694,28.4,66,False,True,False
5758,301.9,311.3,1366,55.6,57,False,True,False
4682,303.6,311.8,1659,34.7,94,False,False,True
2892,300.6,309.6,1682,30.7,78,False,True,False
20,298.9,309.3,1632,32.5,55,False,False,True
5573,302.4,312.0,1545,36.4,12,False,True,False
674,297.6,308.9,1449,47.7,209,False,True,False
1005,296.3,307.2,1424,42.0,196,True,False,False
2116,299.4,309.0,1404,47.3,86,False,True,False
5663,302.2,311.5,1616,34.0,19,False,True,False
4665,303.3,311.3,1566,46.1,41,False,False,True
683,297.8,309.0,1410,48.8,23,True,False,False
7305,300.1,310.5,1394,44.3,121,False,True,False
803,296.9,307.8,1571,35.0,102,False,True,False
2715,299.6,309.1,1366,55.2,95,False,False,True
8120,300.3,311.7,1333,55.2,18,False,True,False
2671,299.8,309.4,1467,46.2,219,False,True,False
2326,299.3,308.8,1603,33.9,203,False,True,False
3670,302.4,311.8,1465,40.2,143,False,True,False
7489,300.3,311.7,1545,43.5,160,False,True,False
8995,297.1,307.9,1980,20.3,159,False,False,True
7173,300.1,310.1,1402,46.6,10,False,False,True
1118,296.5,307.4,1523,40.7,85,False,True,False
8891,297.7,308.8,1616,34.2,114,False,True,False
2293,299.6,308.9,1422,53.2,120,False,True,False
9311,298.4,309.3,1549,40.8,139,False,True,False
3906,302.2,311.2,1561,34.9,106,False,False,True
954,295.5,306.1,1650,32.8,67,False,True,False
9721,298.9,309.9,1357,54.5,121,False,False,True
3285,301.2,309.9,1362,50.7,25,True,False,False
8764,297.5,308.8,1603,36.7,184,False,True,False
5471,302.7,312.2,1585,35.5,167,False,False,True
9557,299.5,310.8,1374,48.3,154,False,True,False
227,298.3,308.4,1329,49.2,166,False,True,False
1442,298.8,309.9,1550,38.8,53,False,True,False
9576,299.6,310.8,1603,35.4,202,False,False,True
3340,301.6,310.9,1492,45.2,155,False,True,False
4419,302.6,310.3,1642,33.2,82,False,True,False
9789,298.5,309.5,1535,39.8,87,False,False,True
7201,300.0,309.9,1608,33.4,76,False,True,False
4802,303.5,312.4,1574,32.7,175,False,True,False
6848,301.2,311.4,1757,28.0,6,False,True,False
3788,302.3,310.8,1377,47.3,22,False,True,False
9503,299.3,310.2,1495,49.2,16,False,True,False
1925,297.9,307.7,1353,50.7,13,False,True,False
7535,300.0,311.2,1418,47.3,60,False,True,False
2887,300.5,309.5,1635,34.2,62,True,False,False
5335,303.4,312.6,2706,9.8,65,False,False,True
4214,302.1,310.7,1465,40.7,13,False,True,False
5755,302.1,311.5,1727,27.7,50,False,True,False
4769,303.6,312.0,1309,52.9,86,False,True,False
6520,301.1,310.1,1417,46.9,35,False,True,False
3824,302.3,310.9,1581,36.1,109,False,False,True
4655,303.1,311.0,1510,47.6,16,False,False,True
3823,302.4,311.0,1464,44.2,106,False,False,True
9406,297.7,308.1,1469,48.8,183,False,False,True
7211,299.8,309.6,1331,50.2,98,False,False,True
895,295.6,306.2,1426,48.6,124,False,True,False
423,297.3,308.3,1333,55.2,11,False,True,False
4417,302.6,310.4,1532,36.1,77,False,False,True
7735,300.6,312.0,1670,29.4,134,False,True,False
3864,302.5,311.4,1674,27.0,223,False,True,False
5285,303.8,313.2,1732,29.6,147,False,False,True
3074,300.1,309.1,1478,46.9,116,False,True,False
8547,298.4,309.3,1716,28.4,66,False,True,False
4661,303.2,311.2,1439,43.9,30,False,True,False
9660,298.9,309.8,1287,61.9,216,False,True,False
1673,298.1,307.8,1432,49.8,198,False,True,False
9755,298.5,309.7,1552,34.0,205,False,False,True
1918,298.1,307.9,1463,47.3,206,False,False,True
5731,302.3,311.7,1793,25.3,200,False,True,False
1923,298.0,307.8,1716,26.6,9,False,True,False
9740,298.9,310.0,1515,42.9,170,False,True,False
830,296.5,307.3,1579,34.5,166,False,True,False
5363,303.2,312.6,1281,57.0,144,False,True,False
8522,298.4,309.5,1376,50.4,202,False,True,False
4156,302.0,310.5,1370,44.4,85,False,True,False
3650,302.2,311.5,1481,40.4,93,False,True,False
8155,299.6,310.7,1393,52.1,110,False,True,False
2036,298.9,308.6,1469,34.2,93,False,False,True
7136,300.5,309.9,1443,48.3,122,False,True,False
7105,300.9,310.4,1454,43.1,43,False,True,False
2442,299.1,308.5,1676,31.0,69,False,True,False
7761,300.4,311.7,1511,33.0,200,False,False,True
7972,301.0,312.1,1405,46.1,79,False,True,False
2433,298.9,308.2,1510,43.5,46,False,True,False
357,297.6,308.4,1398,48.9,63,False,False,True
6225,301.2,311.0,1612,32.9,129,False,True,False
3034,300.6,309.7,1934,22.8,15,False,False,True
9554,299.3,310.7,1495,39.2,144,False,True,False
6166,300.9,310.7,1523,35.8,205,False,True,False
5714,302.2,311.9,1596,38.0,156,False,True,False
9585,299.3,310.5,1529,41.3,17,False,True,False
7441,300.0,311.4,1655,29.6,30,False,True,False
3968,302.3,311.4,1479,45.6,59,False,False,True
42,298.8,309.1,1368,50.8,115,False,True,False
8388,298.8,309.9,1351,47.2,73,False,True,False
7160,300.1,310.0,1511,41.7,186,False,True,False
1147,297.0,307.9,1529,42.2,157,False,True,False
1856,297.7,307.3,1249,62.8,47,True,False,False
9019,297.3,308.1,1615,35.4,217,False,True,False
5251,303.5,312.9,1332,52.9,66,False,True,False
6359,300.2,309.8,1466,45.7,41,False,False,True
8771,297.4,308.6,1680,32.8,200,False,True,False
1878,298.2,307.8,1566,33.8,100,False,False,True
4437,302.4,310.1,1577,35.8,136,False,False,True
2144,299.3,308.8,1442,49.0,165,False,False,True
5163,304.2,313.3,1464,45.9,48,False,True,False
7507,300.5,311.9,1511,41.8,205,False,True,False
146,298.5,308.4,1513,33.6,172,False,True,False
2377,299.2,308.3,1364,51.8,104,False,False,True
2860,300.6,309.4,1549,43.4,233,False,True,False
6522,301.1,310.1,1666,27.2,40,False,True,False
5974,300.5,310.8,1354,51.8,157,False,True,False
4110,301.9,310.6,1475,47.8,179,False,False,True
7350,299.7,310.2,1633,36.5,24,False,True,False
710,297.6,308.8,1357,49.7,104,False,False,True
9575,299.7,310.8,1418,46.6,197,True,False,False
140,298.8,308.6,1268,55.8,155,False,True,False
4691,303.4,311.5,1483,43.0,117,False,False,True
4600,303.1,311.1,1420,55.8,113,False,True,False
905,295.7,306.2,1458,49.8,151,True,False,False
5648,302.5,311.8,2370,14.7,198,True,False,False
1478,298.3,309.4,1570,35.6,138,False,True,False
924,295.5,306.0,1423,45.3,205,False,False,True
118,298.8,308.6,1599,33.0,101,False,True,False
7928,300.7,311.9,1476,42.0,196,False,True,False
2438,299.1,308.3,1426,40.1,60,False,True,False
3740,302.2,311.2,1663,29.6,115,False,False,True
7890,300.7,312.4,1371,61.7,102,False,False,True
1288,298.5,309.6,1419,41.5,105,False,True,False
6998,300.6,310.7,1566,38.2,187,False,False,True
9759,298.6,309.8,2271,16.2,218,False,True,False
4894,303.8,312.5,1448,44.3,195,False,False,True
3366,301.4,310.6,1630,30.3,2,False,False,True
4365,302.1,310.1,1615,29.9,176,True,False,False
6436,300.3,309.9,1621,34.1,36,False,True,False
2909,300.7,309.5,1251,59.9,120,False,True,False
9597,298.9,310.1,1466,43.4,50,False,True,False
5982,300.7,310.7,1347,46.5,183,False,False,True
5629,302.7,312.1,1688,32.0,155,False,True,False
8679,297.3,308.5,1514,44.5,177,False,True,False
301,297.8,308.4,1622,38.3,134,False,True,False
9206,297.8,308.8,1579,32.9,70,False,True,False
6456,300.7,310.1,1565,40.2,81,False,True,False
2060,299.5,309.4,1386,44.4,154,True,False,False
4980,303.7,312.7,1612,36.3,200,False,False,True
7421,300.1,311.3,1547,40.0,201,False,True,False
6593,301.6,310.7,1457,47.8,7,False,False,True
4360,302.1,310.0,1531,38.0,161,False,False,True
9928,298.5,308.6,1522,36.9,53,False,True,False
8471,298.7,309.9,1464,38.0,74,False,True,False
2993,300.5,309.7,1685,29.4,140,False,False,True
5012,303.7,312.8,1634,33.8,63,False,False,True
6769,301.3,310.8,1434,39.5,18,True,False,False
9910,298.7,309.1,1607,32.7,2,False,True,False
4715,303.4,311.8,1693,28.3,175,True,False,False
2388,299.2,308.5,1474,47.2,132,False,False,True
6422,300.3,309.9,1527,41.4,2,False,True,False
7428,300.0,311.4,1634,31.9,0,False,True,False
8531,298.5,309.3,1615,31.8,23,False,False,True
2512,299.0,308.9,1526,41.1,20,False,False,True
786,296.9,308.0,1497,44.8,57,False,False,True
3547,301.9,310.9,1317,51.9,40,False,False,True
2202,299.8,309.0,1567,36.1,95,False,True,False
4571,302.8,310.9,1312,52.2,40,False,True,False
7736,300.6,312.0,1406,55.1,136,False,True,False
30,299.0,309.4,1693,30.1,84,False,True,False
3382,301.3,310.6,1376,47.6,45,False,True,False
6580,301.3,310.4,1501,41.6,192,False,True,False
500,297.5,309.1,1515,35.1,213,False,True,False
3335,301.6,310.8,1548,34.2,143,False,False,True
3414,301.3,310.3,1560,36.3,129,False,True,False
1195,297.0,308.1,1507,43.1,51,False,False,True
4521,302.4,310.4,1456,47.6,127,False,True,False
1162,297.0,307.8,1316,61.2,200,False,True,False
7836,300.1,311.5,1549,34.7,189,False,True,False
1149,297.1,308.0,1348,58.0,162,False,True,False
351,297.6,308.3,1400,44.3,43,True,False,False
6947,300.7,311.2,1486,46.8,56,False,True,False
9431,298.1,308.7,1671,28.8,41,False,True,False
5667,302.2,311.4,1430,43.1,29,False,True,False
1898,297.8,307.4,1418,41.2,155,False,True,False
1186,297.3,308.4,1491,46.5,29,False,True,False
3653,302.1,311.5,1341,50.8,99,False,False,True
9876,298.9,309.8,1363,50.6,115,False,False,True
7723,300.5,311.7,1409,54.7,104,False,True,False
3279,301.3,310.0,1506,40.8,11,False,True,False
6265,300.9,310.4,1541,39.1,17,False,True,False
2027,298.7,308.5,1360,52.9,69,False,False,True
3179,300.2,309.4,1329,53.6,186,False,False,True
445,297.4,308.4,1582,37.2,68,False,True,False
1467,298.7,309.8,1365,50.5,111,False,True,False
8927,297.3,308.3,1459,59.6,207,False,False,True
5398,302.8,312.3,1416,42.7,241,False,False,True
551,297.4,309.2,1698,29.4,119,False,True,False
8177,299.8,311.2,1564,40.0,172,False,True,False
3923,302.6,311.4,1757,29.5,151,False,False,True
8524,298.3,309.3,1529,41.7,5,True,False,False
1630,297.9,307.9,1336,54.4,82,False,False,True
3988,302.3,311.3,1444,43.1,115,False,False,True
1636,297.8,307.8,1383,56.5,98,False,True,False
6168,300.9,310.7,1362,51.6,212,False,False,True
308,297.8,308.4,1579,36.6,152,False,False,True
9570,299.8,311.0,1948,20.0,185,False,False,True
3072,300.0,309.0,2174,16.9,112,False,True,False
3055,300.2,309.3,1342,48.7,68,True,False,False
1658,298.1,308.0,1374,48.8,156,False,False,True
1508,298.0,308.6,1376,55.7,214,False,False,True
7932,300.7,311.7,1499,38.4,205,False,True,False
86,299.0,309.0,1804,26.8,17,False,False,True
4520,302.4,310.4,1666,29.7,125,False,True,False
6197,300.9,310.8,1701,30.4,55,False,True,False
1297,298.7,309.9,1621,34.1,130,False,True,False
4388,302.0,309.8,1532,39.4,2,False,True,False
8753,297.4,308.5,1465,55.9,153,False,False,True
286,298.2,308.3,1568,36.0,92,False,True,False
2919,300.6,309.5,1492,34.0,144,False,False,True
928,295.6,306.0,1396,52.4,0,True,False,False
2746,299.7,309.1,1603,38.5,170,False,False,True
2716,299.5,309.0,1701,28.6,98,False,False,True
2660,299.8,309.3,1595,32.1,183,True,False,False
4499,302.6,310.4,1614,36.0,74,True,False,False
4091,302.0,310.5,2197,15.8,133,False,True,False
9630,299.0,310.1,2053,19.7,137,True,False,False
3591,301.8,310.6,1403,46.8,151,False,True,False
379,297.3,308.2,1754,29.4,123,False,True,False
501,297.5,309.2,1804,27.4,215,False,False,True
327,297.7,308.5,1501,41.4,201,False,True,False
4217,301.9,310.7,1370,50.3,20,False,True,False
926,295.6,306.1,1623,30.9,210,True,False,False
2881,300.7,309.5,1541,37.2,48,False,True,False
6601,301.5,310.6,1424,47.0,26,False,False,True
6604,301.5,310.6,1403,47.4,34,False,False,True
5186,304.0,313.0,2012,21.1,115,False,True,False
4160,302.0,310.5,1639,32.9,94,False,False,True
8666,297.6,308.7,1365,50.6,143,False,True,False
2639,299.8,309.5,1739,27.5,128,False,True,False
4747,303.2,311.2,1427,45.6,25,False,True,False
3275,301.3,310.0,1665,31.4,0,False,True,False
4617,303.1,311.4,1829,24.5,159,False,True,False
9327,298.6,309.3,1677,31.2,180,False,True,False
2490,298.9,308.7,1500,41.6,187,True,False,False
5082,304.1,313.3,1494,39.0,49,False,False,True
4819,303.6,312.1,1967,20.9,2,False,False,True
2046,299.3,309.1,1703,31.3,120,False,False,True
4004,302.1,311.2,1519,39.3,155,False,True,False
4033,302.0,310.8,1383,50.3,231,False,True,False
3733,302.2,311.2,1347,49.8,94,False,False,True
3704,302.0,311.2,1418,49.5,17,False,False,True
9238,298.1,308.8,1811,25.4,147,False,False,True
2107,299.4,309.1,1645,28.6,57,False,True,False
5737,302.4,311.9,1439,36.6,212,False,False,True
9610,299.0,310.1,1470,40.3,83,False,True,False
9773,298.5,309.5,1561,34.8,35,False,True,False
6304,301.2,310.6,1457,50.5,114,True,False,False
877,295.7,306.3,1915,22.4,79,False,True,False
2260,299.1,308.3,1431,52.3,38,False,True,False
9669,299.1,310.3,1619,35.2,240,False,True,False
7329,300.0,310.5,1517,42.2,186,False,True,False
7664,300.5,311.6,1385,54.8,173,False,True,False
188,298.2,308.4,1379,43.1,65,False,True,False
1196,297.0,308.0,1408,47.9,54,False,False,True
5062,304.0,312.9,1363,62.5,200,False,True,False
9607,298.9,310.1,1401,44.4,76,False,True,False
2754,299.7,309.1,1715,27.8,192,False,True,False
2871,300.8,309.7,1519,39.7,16,False,False,True
7284,300.0,310.2,1443,58.7,68,False,False,True
2792,300.4,309.6,1416,43.3,66,True,False,False
2066,299.7,309.6,1419,45.1,170,False,True,False
1337,298.9,310.3,1583,32.6,230,False,True,False
2153,299.3,308.8,1648,28.4,188,False,False,True
3647,302.2,311.5,1863,25.7,85,False,False,True
8144,299.7,310.9,1477,40.4,83,False,True,False
2583,299.2,309.0,1615,33.7,193,False,True,False
9094,297.3,308.1,1709,30.6,196,False,False,True
6586,301.5,310.5,1600,32.8,205,False,False,True
6500,300.9,310.0,1671,26.8,199,False,True,False
2166,299.5,309.1,1476,47.8,223,False,True,False
1825,298.1,307.5,1391,57.4,161,False,True,False
